level_0,index,FILING_SEQ_NO,Year,ID_NO,BUS_CODE1,PROFIT_BFOR_INTRST_DEPRCTN_TAX,INTEREST_EXPENSES,DEPRECIATION_EXPENSES,PROFIT_BEFORE_TAXES,PROFIT_AFTER_TAX,INCOME_HP,PRFT_GAIN_BP_OTHR_SPECLTV_BUS_AFTER_DEP,TOT_DEP_PM,PRFT_GAIN_BP_OTHR_SPECLTV_BUS,PRFT_GAIN_BP_SPECLTV_BUS,PRFT_GAIN_BP_SPCFD_BUS,dep_amt_pm,TOTAL_PROFTS_GAINS_BP,ST_CG_AMT_1,ST_CG_AMT_2,ST_CG_AMT_APPRATE,TOTAL_SCTG,LT_CG_AMT_1,LT_CG_AMT_2,TOTAL_LTCG,TOTAL_CAP_GAIN,INC_SPL_111A_112,INC_SPL_RATE_NONCG,INCOME_OS_NOT_RACEHORSE,INC_CHARBLE_SPL_RATE,INCOME_OS_RACEHORSE,TOTAL_INCOME_OS,GTI_BEFORE_LOSSES,CY_Losses,GTI_AFTR_CYL_SET_OFF,BFL_SET_OFF_BALANCE,GTI_AFTER_LOSS,TOTAL_CAP_GAIN,INC_SPL_111A_112,DEDUCT_SEC_10A_OR_10AA,PARTB_CHAPTER_VIA,PARTC_CHAPTER_VIA,TOTAL_DEDUC_VIA,TOTAL_INCOME,INC_CHG_TAX_SPL_RATES,INC_CHG_TAX_NORMAL_RATES,NET_AGRC_INCOME,CY_LOSS_CARRYFWD,CRDT_SEC_115JAA_TAX_PAID_EYRS,TAX_PAYABLE_AFTR_CRED_115JAA,RELIEF_90,RELIEF_91,TOTAL_RELIEF,NET_TAX_LIABILTY,INT_PAYABLE_234A,INT_PAYABLE_234B,INT_PAYABLE_234C,TOTAL_INT_PAYABLE,ADVANCE_TAX,TOTAL_TDS,TOTAL_TCS,SELF_ASSESMNT_TAX,TOTAL_TAX_PAID,TAX_PAYBL,REFUND_AMOUNT,DEEMED_TI_SEC115JB,TAX_DEEMED_TI_SEC115JB,DEEMED_TI_SURCHARGE,EDUCATION_CESS_SEC115JC,TOTAL_TAX_PAYBL_SEC115JC,TAX_NORMAL_RATE,TAX_SI_RATE,TAX_PAYABL_TOT_INCOM,SURCHARGE_BALANCE_TAX_PAYABLE,EDUCATION_CESS,GROSS_TAX_LIABILITY,GROSS_TAX_PAYABLE,AGGREGATE_LIABILTY,AMT_ANY_DIVIDEND_DECLRD,PADDTNS_180_DAYS__MOR_PY_15P,PADDTNS_180_DAYS__MOR_PY_30P,PADDTNS_180_DAYS__MOR_PY_40P,PADDTNS_180_DAYS__MOR_PY_50P,PADDTNS_180_DAYS__MOR_PY_60P,PADDTNS_180_DAYS__MOR_PY_80P,PADDTNS_180_DAYS__MOR_PY_100P,PADDTNS_LESS_180_DAYS_15P,PADDTNS_LESS_180_DAYS_30P,PADDTNS_LESS_180_DAYS_40P,PADDTNS_LESS_180_DAYS_50P,PADDTNS_LESS_180_DAYS_60P,PADDTNS_LESS_180_DAYS_80P,PADD_VALLESS180DAY_PRV_YR_100P,PADDTNL_DEPRECTN_ANY_4_15P,PADDTNL_DEPRECTN_ANY_4_30P,PADDTNL_DEPRECTN_ANY_4_40P,PADDTNL_DEPRECTN_ANY_4_50P,PADDTNL_DEPRECTN_ANY_4_60P,PADDTNL_DEPRECTN_ANY_4_80P,PADDTNL_DEPRECTN_ANY_4_100P,PADDTNL_DEPRECTN_ANY_7_15P,PADDTNL_DEPRECTN_ANY_7_30P,PADDTNL_DEPRECTN_ANY_7_40P,PADDTNL_DEPRECTN_ANY_7_50P,PADDTNL_DEPRECTN_ANY_7_60P,PADDTNL_DEPRECTN_ANY_7_80P,PADDTNL_DEPRECTN_ANY_7_100P,BADDTNS_180_DAYS__MOR_PY_5P,BADDTNS_180_DAYS__MOR_PY_10P,BADDTNS_180_DAYS__MOR_PY_100P,BADDTNS_LESS_180_DAYS_5P,BADDTNS_LESS_180_DAYS_10P,BADDTNS_LESS_180_DAYS_100P,BADDTNL_DEPRECTN_ANY_4_5P,BADDTNL_DEPRECTN_ANY_4_10P,BADDTNL_DEPRECTN_ANY_4_100P,BADDTNL_DEPRECTN_ANY_7_5P,BADDTNL_DEPRECTN_ANY_7_10P,BADDTNL_DEPRECTN_ANY_7_100P,FADDTNS_180_DAYS__MOR_PY_10P,FADDTNS_LESS_180_DAYS_10P,FADDTNL_DEPRECTN_ANY_4_10P,FADDTNL_DEPRECTN_ANY_7_10P,IADDTNS_180_DAYS__MOR_PY_10P,IADDTNS_LESS_180_DAYS_10P,IADDTNL_DEPRECTN_ANY_4_10P,IADDTNL_DEPRECTN_ANY_7_10P,SADDTNS_180_DAYS__MOR_PY_10P,SADDTNS_LESS_180_DAYS_10P,SADDTNL_DEPRECTN_ANY_4_10P,SADDTNL_DEPRECTN_ANY_7_10P,PWR_DOWN_VAL_1ST_DAY_PY_15P,PWR_DOWN_VAL_1ST_DAY_PY_30P,PWR_DOWN_VAL_1ST_DAY_PY_40P,PWR_DOWN_VAL_1ST_DAY_PY_50P,PWR_DOWN_VAL_1ST_DAY_PY_60P,PWR_DOWN_VAL_1ST_DAY_PY_80P,PWR_DOWN_VAL_1ST_DAY_PY_100P,PCR34_PY_15P,PCR34_PY_30P,PCR34_PY_40P,PCR34_PY_50P,PCR34_PY_60P,PCR34_PY_80P,PCR34_PY_100P,PAMT_DEPRECTN_FULL_RATE_15P,PAMT_DEPRECTN_FULL_RATE_30P,PAMT_DEPRECTN_FULL_RATE_40P,PAMT_DEPRECTN_FULL_RATE_50P,PAMT_DEPRECTN_FULL_RATE_60P,PAMT_DEPRECTN_FULL_RATE_80P,PAMT_DEPRECTN_FULL_RATE_100P,PCR7_PY_15P,PCR7_PY_30P,PCR7_PY_40P,PCR7_PY_50P,PCR7_PY_60P,PCR7_PY_80P,PCR7_PY_100P,PAMT_DEP_HALF_RATE_ALLWD_15P,PAMT_DEP_HALF_RATE_ALLWD_30P,PAMT_DEP_HALF_RATE_ALLWD_40P,PAMT_DEP_HALF_RATE_ALLWD_50P,PAMT_DEP_HALF_RATE_ALLWD_60P,PAMT_DEP_HALF_RATE_ALLWD_80P,PAMT_DEP_HALF_RATE_ALLWD_100P,PDEPRECTN_6_FULL_RATE_15P,PDEPRECTN_6_FULL_RATE_30P,PDEPRECTN_6_FULL_RATE_40P,PDEPRECTN_6_FULL_RATE_50P,PDEPRECTN_6_FULL_RATE_60P,PDEPRECTN_6_FULL_RATE_80P,PDEPRECTN_6_FULL_RATE_100P,PDEPRECTN_9_HALF_RATE_15P,PDEPRECTN_9_HALF_RATE_30P,PDEPRECTN_9_HALF_RATE_40P,PDEPRECTN_9_HALF_RATE_50P,PDEPRECTN_9_HALF_RATE_60P,PDEPRECTN_9_HALF_RATE_80P,PDEPRECTN_9_HALF_RATE_100P,PTOTAL_DEPRCTN_15P,PTOTAL_DEPRCTN_30P,PTOTAL_DEPRCTN_40P,PTOTAL_DEPRCTN_50P,PTOTAL_DEPRCTN_60P,PTOTAL_DEPRCTN_80P,PTOTAL_DEPRCTN_100P,TOT_DEPR_PM,PEXP_INCURRD_TRF_ASSTS_15P,PEXP_INCURRD_TRF_ASSTS_30P,PEXP_INCURRD_TRF_ASSTS_40P,PEXP_INCURRD_TRF_ASSTS_50P,PEXP_INCURRD_TRF_ASSTS_60P,PEXP_INCURRD_TRF_ASSTS_80P,PEXP_INCURRD_TRF_ASSTS_100P,PCAP_GAINS_LOSS_SEC50_15P,PCAP_GAINS_LOSS_SEC50_30P,PCAP_GAINS_LOSS_SEC50_40P,PCAP_GAINS_LOSS_SEC50_50P,PCAP_GAINS_LOSS_SEC50_60P,PCAP_GAINS_LOSS_SEC50_80P,PCAP_GAINS_LOSS_SEC50_100P,PWRTN_DWN_VAL_LAST_DAY_PY_15P,PWRTN_DWN_VAL_LAST_DAY_PY_30P,PWRTN_DWN_VAL_LAST_DAY_PY_40P,PWRTN_DWN_VAL_LAST_DAY_PY_50P,PWRTN_DWN_VAL_LAST_DAY_PY_60P,PWRTN_DWN_VAL_LAST_DAY_PY_80P,PWRTN_DWN_VAL_LAST_DAY_PY_100P,BWRTN_DOWN_VAL_1ST_DAY_PY_5P,BWRTN_DOWN_VAL_1ST_DAY_PY_10P,BWRTN_DOWN_VAL_1ST_DAY_PY_100P,BCR34_PY_5P,BCR34_PY_10P,BCR34_PY_100P,BAMT_DEPR_FULL_RATE_5P,BAMT_DEPR_FULL_RATE_10P,BAMT_DEPR_FULL_RATE_100P,BCR7_PY_5P,BCR7_PY_10P,BCR7_PY_100P,BAMT_DEP_HALF_RATE_ALLWD_5P,BAMT_DEP_HALF_RATE_ALLWD_10P,BAMT_DEP_HALF_RATE_ALLWD_100P,BDEPRECTN_6_FULL_RATE_5P,BDEPRECTN_6_FULL_RATE_10P,BDEPRECTN_6_FULL_RATE_100P,BDEPRECTN_9_HALF_RATE_5P,BDEPRECTN_9_HALF_RATE_10P,BDEPRECTN_9_HALF_RATE_100P,BTOTAL_DEPRCTN_5P,BTOTAL_DEPRCTN_10P,BTOTAL_DEPRCTN_100P,BEXP_INCURRD_TRF_ASSTS_5P,BEXP_INCURRD_TRF_ASSTS_10P,BEXP_INCURRD_TRF_ASSTS_100P,BCAP_GAINS_LOSS_SEC50_5P,BCAP_GAINS_LOSS_SEC50_10P,BCAP_GAINS_LOSS_SEC50_100P,BWRTN_DWN_VAL_LAST_DAY_PY_5P,BWRTN_DWN_VAL_LAST_DAY_PY_10P,BWRTN_DWN_VAL_LAST_DAY_PY_100P,FWRTN_DOWN_VAL_1ST_DAY_PY_10P,FCR34_PY_10P,FAMT_DEPRECTN_FULL_RATE_10P,FCR7_PY_10P,FAMT_DEP_HALF_RATE_ALLWD_10P,FDEPRECTN_6_FULL_RATE_10P,FDEPRECTN_9_HALF_RATE_10P,FTOTAL_DEPRCTN_10P,FEXP_INCURRD_TRF_ASSTS_10P,FCAP_GAINS_LOSS_SEC50_10P,FWRTN_DOWN_VAL_LAST_DAY_PY_10P,IWRTN_DOWN_VAL_1ST_DAY_PY_10P,ICR34_PY_10P,IAMT_DEPRECTN_FULL_RATE_10P,ICR7_PY_10P,IAMT_DEP_HALF_RATE_ALLWD_10P,IDEPRECTN_6_FULL_RATE_10P,IDEPRECTN_9_HALF_RATE_10P,ITOTAL_DEPRCTN_10P,IEXP_INCURRD_TRF_ASSTS_10P,ICAP_GAINS_LOSS_SEC50_10P,IWRTN_DOWN_VAL_LAST_DAY_PY_10P,SWRTN_DOWN_VAL_1ST_DAY_PY_10P,SCR34_PY_10P,SAMT_DEPRECTN_FULL_RATE_10P,SCR7_PY_10P,SAMT_DEP_HALF_RATE_ALLWD_10P,SDEPRECTN_6_FULL_RATE_10P,SDEPRECTN_9_HALF_RATE_10P,STOTAL_DEPRCTN_10P,SEXP_INCURRD_TRF_ASSTS_10P,SCAP_GAINS_LOSS_SEC50_10P,SWRTN_DOWN_VAL_LAST_DAY_PY_10P,LOSS_LAG1,LOSS_LAG2,LOSS_LAG3,LOSS_LAG4,LOSS_LAG5,LOSS_LAG6,LOSS_LAG7,LOSS_LAG8,MAT_LAG1,MAT_LAG2,MAT_LAG3,MAT_LAG4,MAT_LAG5,MAT_LAG6,MAT_LAG7,MAT_LAG8,MAT_LAG9,MAT_LAG10,MAT_LAG11,MAT_LAG12,MAT_LAG13,MAT_LAG14,MAT_LAG15
909,4545,1156,2017,1469079,714,108226,0,62101,46125,37336,0,21027,0,21027,0,0,0,21027,0,0,0,0,0,0,0,0,0,,0,0,0,0,21027,0,21027,21027,0,0,0,0,0,0,0,0,0,0,0,0,0,8789,0,0,0,8789,0,0,0,0,0,4832,0,3960,8792,0,0,46125,8533,0,256,8789,0,0,0,0,0,0,8789,8789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,4550,1157,2017,1471055,1001,-136303,0,0,-136303,-136303,0,0,0,0,0,0,0,0,0,0,11766,11766,0,0,0,11766,0,,0,0,0,0,11766,11766,0,0,0,11766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,0,1173,0,1170,-136303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,4555,1158,2017,1471979,1001,276918,0,0,276918,198585,0,276918,0,276918,0,0,0,276918,0,0,0,0,0,0,0,0,0,,0,0,0,0,276918,0,276918,0,276918,0,0,0,0,0,0,276920,0,276920,0,0,0,82716,0,0,0,82716,0,0,0,0,0,103143,0,0,103143,0,20430,281300,52040,0,1561,53601,80307,0,80307,0,2409,82716,82716,82716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,4560,1159,2017,1472107,712,11301394,0,12512173,-1210779,-1703399,0,1594237,0,1594237,0,0,0,1594237,0,0,0,0,0,0,0,0,0,,0,0,0,0,1594237,0,1594237,0,1594237,0,0,0,0,0,0,1594240,0,1594240,0,0,0,492620,0,0,0,492620,0,0,0,0,0,2048155,0,0,2048155,0,1555540,-1210779,0,0,0,0,478272,0,478272,0,14348,492620,492620,492620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,4565,1161,2017,1478390,204,131890,0,1735714,-1603824,-1603824,0,0,0,0,0,0,0,0,39413,0,0,39413,0,0,0,39413,0,,0,0,0,0,39413,39413,0,0,0,39413,0,0,0,0,0,0,0,0,0,505883,0,0,0,0,0,0,0,0,0,0,0,74289,0,0,74289,0,74290,-1603824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,4570,1162,2017,1480255,504,-52215,0,0,-52215,-52215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,4575,1163,2017,1480443,607,900321,0,122693,777628,550208,0,658039,0,658039,0,0,0,658039,0,0,0,0,0,0,0,0,0,,98768,0,0,98768,756807,0,756807,0,756807,0,0,0,0,0,0,756810,0,756810,0,0,0,226059,0,0,0,226059,0,0,0,0,0,331155,0,0,331155,0,105100,782035,144676,0,4340,149016,219475,0,219475,0,6584,226059,226059,226059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,4580,1164,2017,1482655,204,100581,0,0,100581,70538,0,100581,0,100581,0,0,0,100581,0,0,0,0,0,0,0,0,0,,0,0,0,0,100581,0,100581,0,100581,0,0,0,0,0,0,100580,0,0,0,0,10878,19165,0,0,0,19165,0,0,0,0,0,36165,0,0,36165,0,17000,100581,18607,0,558,19165,29168,0,29168,0,875,30043,30043,19165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,4585,1165,2017,1482735,204,4213,0,0,4213,2912,0,4213,0,4213,0,0,0,4213,0,0,0,0,0,0,0,0,0,,0,0,0,0,4213,0,4213,0,4213,0,0,0,0,0,0,4210,0,4210,0,0,0,1301,0,0,0,1301,0,0,0,0,0,40452,0,0,40452,0,39151,4213,779,0,23,802,1263,0,1263,0,38,1301,1301,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,4590,1166,2017,1483139,401,7328047,2513806,1445546,3368695,1464818,0,6258557,0,6258557,0,0,0,6258557,0,0,0,0,0,0,0,0,0,,0,0,0,0,6258557,0,6258557,0,6258557,0,0,0,0,0,0,6258560,0,6258560,0,0,0,1869429,0,0,0,1869429,0,0,0,0,0,1884877,0,0,1884877,0,15450,3368695,623209,0,18696,641905,1814980,0,1814980,0,54449,1869429,1869429,1869429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,4595,1167,2017,1483905,711,-640597,1060,30023,-671680,-703468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-671680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,4600,1168,2017,1484362,204,30100,0,0,30100,15100,0,44850,0,44850,0,0,0,44850,0,0,0,0,0,0,0,0,0,,0,0,0,0,44850,0,44850,0,44850,0,0,0,0,0,0,44850,0,44850,0,0,0,13396,0,0,0,13396,0,931,673,1604,0,0,0,15000,15000,0,0,30100,5568,0,0,5568,13006,0,13006,0,390,13396,13396,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,4605,1170,2017,1487541,709,-5882811,35263530,0,-41146341,-41146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41149341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41149341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
